Country Name,Country Code,Year,Access to electricity (% of population),Adjusted net national income (current US$),"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),Exports of goods and services (% of GDP),GDP per capita (current US$),"Life expectancy at birth, total (years)",Population growth (annual %),"Population, total","Suicide mortality rate (per 100,000 population)",Standard Country Name,Continent
Algeria,DZA,2004,98.6,61413738314.1801,20.534,4.95,805.681303639425,38.3929594593676,2816.99384960555,71.762,1.39644042529783,32628286.0,4,Algeria,Africa
Algeria,DZA,2005,98.6,69201537821.746,21.166,4.943,891.714578002056,44.371282898314,3233.13339634212,72.061,1.46330884553002,33109249.0,3.9,Algeria,Africa
Algeria,DZA,2006,98.7,78821263687.4131,21.831,4.947,862.878487448632,45.7641342682087,3660.66104745322,72.334,1.54127363754195,33623506.0,3.7,Algeria,Africa
Algeria,DZA,2007,98.7,95847938917.1649,22.65,4.945,893.69762852925,44.720155665402,4167.45169937531,72.602,1.6690716779345,34189416.0,3.5,Algeria,Africa
Algeria,DZA,2008,99.3,122343503123.494,23.413,4.91,944.941748362242,45.6471818058054,5180.91881514686,72.941,1.81885306168943,34816961.0,3.4,Algeria,Africa
Algeria,DZA,2009,98.8,105062588527.001,24.051,4.735,862.485663394753,32.5860062711518,4235.42990456612,73.62,1.91588522187232,35490445.0,3.2,Algeria,Africa
Algeria,DZA,2010,98.9,124896109895.927,24.458,4.754,1010.71519484951,34.988229614912,4912.78585503672,73.808,1.9470588317966,36188236.0,3,Algeria,Africa
Algeria,DZA,2011,99,150591919490.774,24.815,4.713,1115.96836018472,35.9880864093259,5916.31364364343,74.123,1.9568943735315,36903376.0,3,Algeria,Africa
Algeria,DZA,2012,98.8,161152271436.813,25.382,4.767,1229.34165460568,34.3827920015035,6033.64884689543,74.202,1.99280790148967,37646166.0,2.9,Algeria,Africa
Algeria,DZA,2013,99.2,161726351236.125,25.236,4.673,1269.79181719163,30.7993649290893,5979.60138960585,74.615,2.01953115835273,38414171.0,2.9,Algeria,Africa
Algeria,DZA,2014,99.3,163368109451.855,25.404,4.555,1353.09164785509,27.6194863705878,6094.69392314956,75.11,2.03786524232338,39205031.0,2.8,Algeria,Africa
Algeria,DZA,2015,99.4,132830106034.379,25.405,4.437,,20.5281416810455,4685.05902729002,75.622,2.05624795728459,40019529.0,2.7,Algeria,Africa
Algeria,DZA,2016,99.4,133028752187.12,25.166,4.472,,18.4866879717888,4424.98529027556,75.732,2.05569111181654,40850721.0,2.6,Algeria,Africa
Algeria,DZA,2017,99.5,137393386936.339,24.755,4.542,,20.3336795171675,4554.66753957828,75.743,2.03200060784518,41689299.0,2.5,Algeria,Africa
Algeria,DZA,2018,99.6,134855486664.369,24.074,4.482,,23.423105738908,4577.21029180491,76.066,1.93780623340147,42505035.0,2.5,Algeria,Africa
Algeria,DZA,2019,99.5,134133596932.454,23.298,4.392,,20.407941949491,4468.45341883656,76.474,1.84041291439333,43294546.0,2.5,Algeria,Africa
Algeria,DZA,2020,99.7,118467610587.324,22.431,5.398,,15.5352011116191,3743.5419522929,74.453,1.71191216459393,44042091.0,,Algeria,Africa
Algeria,DZA,2021,99.8,125758796095.107,21.524,4.546,,23.4443672905951,4160.55926736925,76.377,1.61936460233826,44761099.0,,Algeria,Africa
Algeria,DZA,2022,100,144736808646.96954,20.572,4.329,,30.8089785470304,4961.55257664733,77.129,1.58758210690673,45477389.0,,Algeria,Africa
Algeria,DZA,2023,,149849305986.9147,21.2758,10.786,,23.6195363708424,5364.02795022731,67.47033170731707,1.49897601193923,46164219.0,,Algeria,Africa
Andorra,AND,1960,,39415388.200475916,26.6432,10.0034,,71.19468776578714,1503.108534915164,63.4486,0.8727591909116266,9510.0,,Andorra,Europe
Andorra,AND,1961,,39415388.200475916,27.6598,8.6976,,73.31684097489685,5076.127561903876,61.61559999999999,7.81481696897547,10283.0,,Andorra,Europe
Andorra,AND,1962,,39415388.200475916,25.987000000000002,8.792599999999998,,71.7535936731868,5364.9295322885555,63.412800000000004,7.51910047505593,11086.0,,Andorra,Europe
Andorra,AND,1963,,39415388.200475916,28.303800000000003,6.5725999999999996,,46.25509042799644,10607.200971089453,63.5572,7.21150595530926,11915.0,,Andorra,Europe
Andorra,AND,1964,,39415388.200475916,28.303800000000003,6.5725999999999996,,46.25509042799644,1693.5366025613562,63.5572,6.88305978652916,12764.0,,Andorra,Europe
Andorra,AND,1965,,39415388.200475916,33.9086,10.5318,,46.25509042799644,3779.521342176004,60.96745365853658,6.59379645245965,13634.0,,Andorra,Europe
Andorra,AND,1966,,39415388.200475916,36.8538,12.2066,,44.93270204077922,5209.77498757473,57.52985365853658,7.02340939081659,14626.0,,Andorra,Europe
Andorra,AND,1967,,39415388.200475916,32.257999999999996,10.1248,,46.66468398076556,6282.515006175938,57.97545365853658,7.95482076608293,15837.0,,Andorra,Europe
Andorra,AND,1968,,39415388.200475916,31.9604,10.4008,,46.66468398076556,9530.060850823502,59.4049268292683,8.1164086066891,17176.0,,Andorra,Europe
Andorra,AND,1969,,39415388.200475916,21.793,8.989,,51.64356010054867,8801.321242441272,62.15078536585365,7.7226233936081,18555.0,,Andorra,Europe
Andorra,AND,1970,,39415388.200475916,25.696999999999996,8.759,,56.163353496068986,3935.41127779609,57.4554,7.38423172840341,19977.0,,Andorra,Europe
Andorra,AND,1971,,39415388.200475916,24.8022,8.6884,,56.16335349606898,4169.69537103885,58.226600000000005,7.0770003637453,21442.0,,Andorra,Europe
Andorra,AND,1972,,39415388.200475916,23.9022,8.6084,,55.878816607558136,4940.29696239207,58.593999999999994,6.82712854593862,22957.0,,Andorra,Europe
Andorra,AND,1973,,39415388.200475916,16.8,7.42,,55.878816607558136,6151.02717030722,61.29353170731707,6.59885517933086,24523.0,,Andorra,Europe
Andorra,AND,1974,,39415388.200475916,15.000000000000004,7.140000000000001,,55.878816607558136,7139.5745119838,59.9448,6.34726268457784,26130.0,,Andorra,Europe
Andorra,AND,1975,,39415388.200475916,14.279999999999998,7.0200000000000005,,55.878816607558136,7925.41577090452,60.606399999999994,6.09802461998095,27773.0,,Andorra,Europe
Andorra,AND,1976,,39415388.200475916,14.279999999999998,7.0200000000000005,,51.14480237483387,7721.28858646797,60.8888,5.81540893320219,29436.0,,Andorra,Europe
Andorra,AND,1977,,39415388.200475916,42.6822,8.684000000000001,,49.216194081164176,8167.92286159334,61.0428,5.48929364454713,31097.0,,Andorra,Europe
Andorra,AND,1978,,39415388.200475916,42.8786,9.0104,,39.7370794963779,9409.50851272793,61.666999999999994,5.13334903832308,32735.0,,Andorra,Europe
Andorra,AND,1979,,39415388.200475916,31.175,10.607600000000001,,39.7370794963779,11996.4072860354,63.3654,4.68754240945787,34306.0,,Andorra,Europe
Andorra,AND,1980,,126604715.33128867,30.693600000000004,10.305,,39.7370794963779,12474.9252919904,63.7158,4.21247076799978,35782.0,,Andorra,Europe
Andorra,AND,1981,,39415388.200475916,30.749000000000002,10.4028,,39.7370794963779,10465.2604643624,63.5942,3.80301068628924,37169.0,,Andorra,Europe
Andorra,AND,1982,,39415388.200475916,25.447800000000004,10.312199999999999,,39.7370794963779,9697.52201994133,65.32359999999998,4.20169003417802,38764.0,,Andorra,Europe
Andorra,AND,1983,,39415388.200475916,25.3406,10.1982,,39.737079496377895,8082.09152017435,65.3596,4.54136449747247,40565.0,,Andorra,Europe
Andorra,AND,1984,,39415388.200475916,24.8714,10.9266,,39.737079496377895,7808.13002713549,65.2042,4.1242958534049,42273.0,,Andorra,Europe
Andorra,AND,1985,,39415388.200475916,30.536399999999997,10.6396,,39.8977450329624,7911.98436223964,64.0818,3.60558464262208,43825.0,,Andorra,Europe
Andorra,AND,1986,,126604715.33128867,11.9,9.327000000000002,,39.55680007438502,10539.1177869653,68.1052,4.2637572969605,45734.0,,Andorra,Europe
Andorra,AND,1987,,221062692.32067662,11.0,13.331399999999999,,37.57646636475508,12828.1519430152,59.416,4.11035834180687,47653.0,,Andorra,Europe
Andorra,AND,1988,,300185863.1670416,11.6,13.7108,,39.3272117271771,14599.0355178798,55.23,3.63286711986262,49416.0,,Andorra,Europe
Andorra,AND,1989,,300185863.1670416,12.5,13.4552,,44.12295355063624,15714.9265516576,55.47859999999999,2.407249672338,50620.0,,Andorra,Europe
Andorra,AND,1990,100,470828225.25725335,11.9,14.255199999999999,,46.2294356370244,19563.6574722488,54.039,3.83123287796408,52597.0,,Andorra,Europe
Andorra,AND,1991,100,470828225.25725335,11.9,10.2186,,45.44818895937029,19533.2620668023,60.4418,7.45329468211735,56667.0,,Andorra,Europe
Andorra,AND,1992,100,470828225.25725347,12.1,10.6428,,37.569212553057916,20099.5352208543,62.73960000000001,6.0480321596983,60200.0,,Andorra,Europe
Andorra,AND,1993,100,470828225.25725335,11.4,6.803400000000001,,37.569212553057916,15916.8395162087,69.42580000000001,4.97705409023407,63272.0,,Andorra,Europe
Andorra,AND,1994,100,476387467.01475394,10.9,8.8954,,37.56921255305792,15748.5307503373,64.97540000000001,2.09572588343954,64612.0,,Andorra,Europe
Andorra,AND,1995,100,476387467.014754,11.0,6.507,,37.56921255305792,18443.2545197741,69.6936,-1.08930148717707,63912.0,,Andorra,Europe
Andorra,AND,1996,100,476387467.014754,10.9,6.507,,37.569212553057916,19130.1597151312,69.69359999999999,0.112591492472177,63984.0,,Andorra,Europe
Andorra,AND,1997,100,476387467.014754,11.2,8.8954,,37.56921255305792,18247.9995651361,64.97540000000001,1.11281494023923,64700.0,,Andorra,Europe
Andorra,AND,1998,100,476387467.014754,11.9,7.475999999999999,,37.569212553057916,18536.5084282698,68.0504,1.04857897159494,65382.0,,Andorra,Europe
Andorra,AND,1999,100,476387467.014754,12.6,10.401399999999999,,37.569212553057916,18875.2883698571,61.697,0.500412968697236,65710.0,,Andorra,Europe
Andorra,AND,2000,100,479514082.26247215,11.3,10.401399999999999,,39.92045411736516,21810.2487431414,61.697,-0.038053198830509,65685.0,,Andorra,Europe
Andorra,AND,2001,100,479514082.26247215,11.8,10.4014,,39.92045411736516,23511.2951475737,61.697,0.253921086430399,65852.0,,Andorra,Europe
Andorra,AND,2002,100,479514082.26247215,11.2,11.3458,,39.92045411736516,26528.130158144,60.3,0.988236936986141,66506.0,,Andorra,Europe
Andorra,AND,2003,100,553166757.095228,10.3,11.5472,,56.267451453607734,34063.5784034776,60.37179999999999,4.38331242746588,69486.0,,Andorra,Europe
Andorra,AND,2004,100,961936441.0461838,10.9,3.8,,64.19210111957645,39021.1278101878,56.382000000000005,6.73220754538658,74325.0,,Andorra,Europe
Andorra,AND,2005,100,961936441.0461838,10.7,3.6,,64.19210111957645,40829.801876968,56.619600000000005,4.08106927409514,77421.0,,Andorra,Europe
Andorra,AND,2006,100,1247470551.0905519,10.6,3.3,,64.19210111957645,43467.2109930745,58.4918,2.7567571256705,79585.0,,Andorra,Europe
Andorra,AND,2007,100,1258868205.879054,10.1,2.8,,59.584814072762846,48336.2283329823,59.6164,2.83924882561682,81877.0,,Andorra,Europe
Andorra,AND,2008,100,1264892877.831772,10.4,2.8,,59.584814072762846,49132.515707808,61.455200000000005,1.95686286864098,83495.0,,Andorra,Europe
Andorra,AND,2009,100,1264892877.831772,9.9,3.2,,59.584814072762846,43975.0183668093,59.8814,0.469582600578118,83888.0,,Andorra,Europe
Andorra,AND,2010,100,1247470551.0905519,9.8,2.8,,64.19210111957645,42746.8309526019,59.1716,-3.86696538756774,80706.0,,Andorra,Europe
Andorra,AND,2011,100,1247470551.0905519,41.7132,11.6702,,64.19210111957645,46657.1561173756,56.61959999999999,-3.68900236441521,77783.0,,Andorra,Europe
Andorra,AND,2012,100,961936441.0461838,9.5,3.9,,64.19210111957645,41500.5435791686,56.914,-1.22756477898092,76834.0,,Andorra,Europe
Andorra,AND,2013,100,961936441.0461838,33.654599999999995,11.076,,64.19210111957645,42470.3161159692,56.584799999999994,-2.15758099819573,75194.0,,Andorra,Europe
Andorra,AND,2014,100,961936441.0461838,39.891600000000004,13.5024,,64.19210111957645,44369.659691379,54.577999999999996,-1.95667320426838,73737.0,,Andorra,Europe
Andorra,AND,2015,100,886586907.4934803,39.74679999999999,11.191199999999998,,65.41597760586038,38654.9347203095,59.0852,-2.14248382559065,72174.0,,Andorra,Europe
Andorra,AND,2016,100,886586907.4934804,8.8,4.3,,64.19210111957645,40129.8192007698,59.0852,0.0096983131938399,72181.0,,Andorra,Europe
Andorra,AND,2017,100,961936441.0461838,39.8916,13.5024,,64.19210111957645,40672.9943348258,54.577999999999996,2.16803975005007,73763.0,,Andorra,Europe
Andorra,AND,2018,100,961936441.0461838,7.2,4.4,,64.19210111957645,42819.7745797624,56.584799999999994,1.87885332176802,75162.0,,Andorra,Europe
Andorra,AND,2019,100,961936441.0461838,7.0,3.9,,64.19210111957645,41257.8045846483,56.914,1.73050296926809,76474.0,,Andorra,Europe
Andorra,AND,2020,100,961936441.0461838,41.71319999999999,11.670200000000001,,64.19210111957645,37361.0900666982,56.619600000000005,1.17775354895761,77380.0,,Andorra,Europe
Andorra,AND,2021,100,1176480262.9077177,28.624200000000002,7.618600000000001,,64.19210111957645,42425.6996756291,56.8356,1.26362889534188,78364.0,,Andorra,Europe
Andorra,AND,2022,100,1247470551.0905519,6.2,4.6,,64.19210111957645,42414.0590092117,58.4918,1.69676808598242,79705.0,,Andorra,Europe
Andorra,AND,2023,,1258868205.879054,36.852199999999996,7.941999999999998,,64.19210111957645,46812.4484486309,59.1716,1.43374756867515,80856.0,,Andorra,Europe
Angola,AGO,1960,,132639067351.07939,51.026,26.659,,29.01239160512975,30489.282523430826,38.211,1.480240347805715,5231654.0,,Angola,Africa
Angola,AGO,1961,,78828999534.026,51.282,27.483,,24.817112772230313,1253.375456586547,37.267,1.32779747379503,5301583.0,,Angola,Africa
Angola,AGO,1962,,28514213718.398876,51.316,27.211,,36.34217991079102,6856.449650369521,37.539,0.989638884942996,5354310.0,,Angola,Africa
Angola,AGO,1963,,148449761419.24066,51.323,26.913,,48.015346518340976,32759.333950788026,37.824,1.00366645307032,5408320.0,,Angola,Africa
Angola,AGO,1964,,98697935780.99796,51.282,26.582,,34.50143362030496,10420.895623845665,38.131,1.02768371068476,5464187.0,,Angola,Africa
Angola,AGO,1965,,141961754745.76605,51.282,26.205,,35.09386266046468,39030.754400206904,38.495,1.0521327025144,5521981.0,,Angola,Africa
Angola,AGO,1966,,4635759133.027411,51.295,25.92,,29.161041666462985,11292.288675290478,38.757,1.07004599273081,5581386.0,,Angola,Africa
Angola,AGO,1967,,116667613771.73886,51.314,25.58,,99.08702700715003,43658.85541623236,39.092,1.07672716199246,5641807.0,,Angola,Africa
Angola,AGO,1968,,70238621782.58572,51.348,25.192,,24.749643952733173,5247.282159604149,39.484,1.07351672755809,5702699.0,,Angola,Africa
Angola,AGO,1969,,60338699640.784256,51.353,24.824,,32.69417970399844,12468.434188621482,39.829,1.06374555524786,5763685.0,,Angola,Africa
Angola,AGO,1970,,76778461295.96469,51.267,24.407,,34.51673818361318,16325.776945786967,40.19,1.53411018165866,5852788.0,,Angola,Africa
Angola,AGO,1971,,14487462690.904749,50.698,23.906,92.8042954367994,21.61243538584902,1366.6768974438223,40.554,2.33572395835657,5991102.0,,Angola,Africa
Angola,AGO,1972,,19197897880.061604,50.474,23.436,101.712560950604,35.97418776523352,472.4268386080372,40.905,3.01139927064505,6174262.0,,Angola,Africa
Angola,AGO,1973,,4744632825.073044,50.467,23.004,115.519568827123,22.44662913046466,3988.6865044487968,41.27,3.41145207135026,6388528.0,,Angola,Africa
Angola,AGO,1974,,9927940117.001436,50.472,22.61,139.414612859078,30.40919084300004,1816.1712558052072,41.652,3.45890219863504,6613367.0,,Angola,Africa
Angola,AGO,1975,,25645043215.403374,50.469,22.884,143.067014840244,29.279075570953985,3923.407734441206,41.191,3.4125582897881,6842947.0,,Angola,Africa
Angola,AGO,1976,,68130306564.20467,50.514,22.842,62.0524169063011,30.73969487511294,11614.39176030969,41.163,3.33014644361355,7074664.0,,Angola,Africa
Angola,AGO,1977,,46391186868.34145,50.523,22.571,59.9904698510993,25.74486643294036,2026.171120273009,41.437,3.37937480483443,7317829.0,,Angola,Africa
Angola,AGO,1978,,57374151884.50681,50.616,22.227,57.9405321606909,28.561084985942802,8951.086469630842,41.83,3.4768536806595,7576734.0,,Angola,Africa
Angola,AGO,1979,,39314734180.49745,50.732,21.936,60.148789244377,23.673665043611656,5808.9595010242465,42.175,3.50754362150738,7847207.0,,Angola,Africa
Angola,AGO,1980,,21856300522.9618,50.892,21.71,62.2089946829751,21.864089589003623,729.111965489822,42.449,3.58793986406709,8133872.0,,Angola,Africa
Angola,AGO,1981,,9391584352.76532,51.109,21.462,59.9838280754426,24.90035125680371,657.982648547398,42.772,3.64246045254538,8435607.0,,Angola,Africa
Angola,AGO,1982,,9075031360.126972,51.307,21.247,61.7026644581683,18.185583486652945,634.221467312782,43.051,3.67803500207566,8751648.0,,Angola,Africa
Angola,AGO,1983,,9224921715.987726,51.61,21.979,64.6263457720883,18.39423626684204,636.83281102292,42.092,3.71606373976317,9082983.0,,Angola,Africa
Angola,AGO,1984,,28542862253.48999,51.935,21.788,53.2574178194016,37.38700902125238,650.491094413218,42.353,3.70603601409782,9425917.0,,Angola,Africa
Angola,AGO,1985,,5436325206.79929,52.136,21.576,61.7642487258567,36.08884741748834,772.468832586265,42.648,3.67864774172346,9779120.0,,Angola,Africa
Angola,AGO,1986,,5784958225.43652,52.19,21.429,59.5693060274472,37.09998715292702,697.526602399253,42.843,3.61842556125761,10139450.0,,Angola,Africa
Angola,AGO,1987,,5187515802.05003,52.146,22.934,57.821319358673,23.883857932582398,770.10114008645,40.917,3.47374802918502,10497858.0,,Angola,Africa
Angola,AGO,1988,,5072252498.79495,51.973,22.387,56.2548227462094,31.56177774889984,807.43962838624,41.545,3.40339476992955,10861291.0,,Angola,Africa
Angola,AGO,1989,,7606104095.41593,51.699,22.161,54.6333240854123,22.167824314856077,907.747893072936,41.765,3.41457162860406,11238562.0,,Angola,Africa
Angola,AGO,1990,,6654135061.69319,51.344,21.993,54.1872090662942,18.974405749524998,965.866840464665,41.893,3.39240335400398,11626360.0,,Angola,Africa
Angola,AGO,1991,,8375021832.30031,50.926,20.475,55.4745615867022,19.870762108118658,881.919488130062,43.813,3.35905461487339,12023529.0,,Angola,Africa
Angola,AGO,1992,,950212792.225714,50.374,21.634,54.4925703364663,14.32738978682608,668.706017459877,42.209,3.27414246108306,12423712.0,,Angola,Africa
Angola,AGO,1993,,1157568942.78547,49.893,21.41,53.0126173927381,31.82005210429768,449.727894936295,42.101,3.19559442992564,12827135.0,,Angola,Africa
Angola,AGO,1994,,208452954.278407,49.55,20.352,51.6235609932373,25.237762739674,334.973590276074,43.422,3.24168920160086,13249764.0,,Angola,Africa
Angola,AGO,1995,,2518834106.20542,49.185,18.826,50.1467979992085,19.244238427514354,404.29481849612,45.849,3.33998873703717,13699778.0,,Angola,Africa
Angola,AGO,1996,,2998622788.93286,48.86,18.635,51.9371535038561,26.050305953410856,531.11713680614,46.033,3.3816089218138,14170973.0,,Angola,Africa
Angola,AGO,1997,,3950231711.83568,48.412,18.367,70.3254403542383,22.190152675443336,521.702725075533,46.306,3.39551504166387,14660413.0,,Angola,Africa
Angola,AGO,1998,,3887560641.27528,48.009,19.106,74.2774930620468,21.927263841417364,429.188654099367,45.057,3.34679546644871,15159370.0,,Angola,Africa
Angola,AGO,1999,,2606974330.30121,47.773,18.701,72.8271453131328,23.38172963819206,392.725539027496,45.386,3.29527663572252,15667235.0,,Angola,Africa
Angola,AGO,2000,24.2,3261792173.73377,47.647,18.287,76.1969732512193,20.94313486190297,563.733795571487,46.024,3.31228746945312,16194869.0,8.7,Angola,Africa
Angola,AGO,2001,20,4259081638.14712,47.574,17.789,83.596023886489,17.12731256936456,533.586202412447,46.59,3.35370941359163,16747208.0,8.6,Angola,Africa
Angola,AGO,2002,26.3,9587531694.05095,47.448,17.275,86.9705781477391,57.0849959046266,882.147847234303,47.386,3.40747615681454,17327699.0,8.6,Angola,Africa
Angola,AGO,2003,27.4,11841538648.7324,47.226,15.804,96.8027128389042,54.3213388113835,992.698979254665,49.617,3.49334277776736,17943712.0,8.8,Angola,Africa
Angola,AGO,2004,28.4,14498522980.3379,47.099,15.151,88.2775622898469,58.3803583199793,1266.21086410236,50.592,3.59445752400652,18600423.0,8.6,Angola,Africa
Angola,AGO,2005,29.4,19664495927.6405,46.944,14.497,110.102238014602,65.5262677696291,1916.46842218625,51.57,3.64626893356444,19291161.0,8.1,Angola,Africa
Angola,AGO,2006,30.5,27561990009.6016,46.643,13.943,145.688701116782,63.4678635039226,2617.05196022633,52.369,3.68489201610335,20015279.0,8.6,Angola,Africa
